封面,名称,类型,排名,话数,放送时间,导演,声优,脚本,评分,评分人数
https://lain.bgm.tv/pic/cover/s/68/72/9005_Gw1D5.jpg,龙珠Z,TV,204,291,1989年4月26日,鳥山明,野沢雅子、堀川りょう、野沢雅子、古川登志夫、草尾毅、増岡弘、田中真弓、内海賢二、佐藤正治、青森伸、中尾隆聖,['中鶴勝祥'],8.1,1740
https://lain.bgm.tv/pic/cover/s/d5/d7/72941_q1DiW.jpg,斩服少女,TV,205,24,2013年10月3日,今石洋之,小清水亜美、柚木涼香、関俊彦、洲崎綾、檜山修之、新谷真弓、吉野裕行、稲田徹、三木眞一郎,[],8.0,7850
https://lain.bgm.tv/pic/cover/s/65/82/23495_GEgun.jpg,夏目友人帐 肆,TV,206,13,2012年1月2日,大森貴弘,神谷浩史、井上和彦、小林沙苗、沢城みゆき、佐藤利奈、木村良平、伊藤美紀、伊藤栄次、堀江一眞,"['緑川ゆき', '髙田晃']",8.0,4057
https://lain.bgm.tv/pic/cover/s/61/62/80864_refoz.jpg,太空丹迪,TV,207,13,2014年1月5日,未知,諏訪部順一、佐武宇綺、吉野裕行、石塚運昇、畠山航輔、ゆりん、桑島法子、竹達彩奈、永井一郎,[],8.0,2520
https://lain.bgm.tv/pic/cover/s/95/e6/1940_ZfAz4.jpg,魔卡少女樱,TV,208,70,1998年4月7日,浅香守生,丹下桜、くまいもとこ、岩男潤子、久川綾、小野坂昌也、緒方恵美、川上とも子、皆口裕子、ゆかな、関智一,"['CLAMP(講談社「なかよし」連載)', '高橋久美子']",8.0,5420
https://lain.bgm.tv/pic/cover/s/7d/04/486_Pk550.jpg,娜娜,TV,209,50,2006年4月5日,浅香守生,朴璐美、土屋アンナ、KAORI.、関智一、川原慶久、木内秀信、勝杏里、森川智之、石田彰、平野綾、OLIVIA,['矢沢あい'],8.0,2026
https://lain.bgm.tv/pic/cover/s/cd/7b/77480_xuCK5.jpg,银之匙 Silver Spoon 第二季,TV,210,11,2014年1月9日,出合小都美,木村良平、三宅麻理恵、櫻井トオル、庄司将之、高垣彩陽、島﨑信長、井澤詩織、小西克幸、三ツ矢雄二,"['荒川弘', '中井準']",8.0,2972
https://lain.bgm.tv/pic/cover/s/8e/98/307_GyFJg.jpg,红猪,剧场版,211,1,1992年7月18日,宮崎駿,岡村明美、加藤登紀子,['宮崎駿'],8.0,2582
https://lain.bgm.tv/pic/cover/s/92/f6/18624_UvLMi.jpg,回转企鹅罐,TV,212,24,2011年7月7日,幾原邦彦,木村昴、木村良平、荒川美穂、三宅麻理恵、石田彰、能登麻美子、堀江由衣、荒浪和沙、小泉豊,"['イクニチャウダー', '西位輝実']",8.0,7019
https://lain.bgm.tv/pic/cover/s/fb/a6/21032_d6ETE.jpg,猎人,TV,213,148,2011年10月2日,未知,潘めぐみ、伊瀬茉莉也、沢城みゆき、藤原啓治、池田秀一、佐武宇綺、朴璐美、内田直哉、松風雅也、桜井敏治,[],8.0,3115
https://lain.bgm.tv/pic/cover/s/a8/ab/440_u01nF.jpg,校园迷糊大王,TV,214,26,2004年10月5日,高松信司,小清水亜美、高橋広樹、能登麻美子、堀江由衣、小西大樹、生天目仁美、川田紳司、伊藤実華、岸尾だいすけ、南里侑香,"['小林尽', '渡辺はじめ']",8.0,2670
https://lain.bgm.tv/pic/cover/s/73/f1/3774_hs9Fr.jpg,轻音少女 第二季,TV,215,27,2010年4月6日,山田尚子,豊崎愛生、日笠陽子、佐藤聡美、寿美菜子、竹達彩奈、真田アサミ、藤東知夏、米澤円、永田依子,"['かきふらい（芳文社「まんがタイムきらら」連載）', '堀口悠紀子']",8.0,9004
https://lain.bgm.tv/pic/cover/s/20/15/160209_w42EP.jpg,你的名字。,剧场版,216,1,2016年8月26日,新海誠,神木隆之介、上白石萌音、長澤まさみ、市原悦子、成田凌、悠木碧、島﨑信長、石川界人、谷花音,"['新海誠', '田中将賀、安藤雅司']",8.0,11628
https://lain.bgm.tv/pic/cover/s/8b/6b/101442_EM1Vg.jpg,悠哉日常大王 Repeat,TV,217,12,2015年7月6日,川面真也,小岩井ことり、村川梨衣、佐倉綾音、阿澄佳奈、？？？、名塚佳織、佐藤利奈、福圓美里、新谷良子,"['あっと（月刊コミックアライブ連載', 'KADOKAWA刊）', '大塚舞']",8.0,3746
https://lain.bgm.tv/pic/cover/s/08/21/132373_AjqtP.jpg,猫的协奏曲,剧场版,218,1,1947-04-26,约瑟夫·巴伯拉,,['威廉·汉纳'],8.5,91
https://lain.bgm.tv/pic/cover/s/bd/83/112419_2JaKH.jpg,种树的牧羊人,剧场版,219,1,1988-06-11,未知,,[],8.3,125
https://lain.bgm.tv/pic/cover/s/ec/c7/100444_yGsJZ.jpg,四月是你的谎言,TV,220,22,2014年10月9日,イシグロキョウヘイ,花江夏樹、種田梨沙、佐倉綾音、逢坂良太、梶裕貴、早見沙織、能登麻美子、茅野愛衣、園崎未恵,"['新川直司', '愛敬由紀子']",8.0,8727
https://lain.bgm.tv/pic/cover/s/cc/5b/66244_qleLz.jpg,幻想曲2000,剧场版,221,1,1999年12月17日,JamesAlgar,,['GaëtanBrizzi'],8.3,144
https://lain.bgm.tv/pic/cover/s/df/9a/44692_4L88z.jpg,剧场版 魔法少女小圆 [后篇] 永远的物语,剧场版,222,1,2012年10月13日,宮本幸裕,悠木碧、斎藤千和、喜多村英梨、水橋かおり、野中藍、加藤英美里、新谷良子、後藤邑子、岩永哲哉,"['MagicaQuartet', '岸田隆宏、谷口淳一郎']",8.0,3148
https://lain.bgm.tv/pic/cover/s/e5/6b/1373_zdYZ5.jpg,监狱兔 第一季,TV,223,13,2006年6月28日,富岡聡,,"['富岡聡、宮崎あぐり', '宮崎あぐり']",8.0,2719
https://lain.bgm.tv/pic/cover/s/28/26/799_C3Ypp.jpg,悠久之翼,TV,224,12,2007年10月6日,大沼心,田口宏子、岡田純子、やなせなつみ、下野紘、後藤麻衣、泰勇気、田村睦心、高城元気、後藤麻衣、中島裕美子、遠近孝一,"['minori、鏡遊、御影', '杉山延寛']",8.0,4105
https://lain.bgm.tv/pic/cover/s/0c/b9/696_33p3g.jpg,剑风传奇,TV,225,25,1997年10月7日,未知,宮村優子、神奈延年、森川智之、矢島晶子、天田益男、半場友恵、玄田哲章、大木民夫、白鳥由里,[],8.0,898
https://lain.bgm.tv/pic/cover/s/4e/b1/54552_3aP51.jpg,宇宙战舰大和号2199,TV,226,26,2013年4月7日,未知,小野大輔、桑島法子、鈴村健一、菅生隆之、千葉繁、大塚芳忠、チョー、麦人、井上喜久子,[],8.0,1210
https://lain.bgm.tv/pic/cover/s/67/05/52787_wC3v7.jpg,怪医黑杰克 OVA,OVA,227,10,1993年12月21日,未知,大塚明夫、水谷優子、古谷徹、小室正幸,[],8.1,328
https://lain.bgm.tv/pic/cover/s/fb/06/3892_xe6z2.jpg,赌博默示录,TV,228,26,2007年10月2日,佐藤雄三,萩原聖人、立木文彦、津嘉山正種、家中宏、松本保典、桜井敏治、石川英郎、矢尾一樹、西村朋紘,"['福本伸行', '高田晴仁']",8.0,2746
https://lain.bgm.tv/pic/cover/s/47/fa/78405_dodKZ.jpg,悠哉日常大王,TV,229,12,2013年10月7日,川面真也,小岩井ことり、村川梨衣、佐倉綾音、阿澄佳奈、？？？、名塚佳織、佐藤利奈、福圓美里、新谷良子,"['あっと（月刊コミックアライブ連載', 'KADOKAWA刊）', '大塚舞']",8.0,5809
https://lain.bgm.tv/pic/cover/s/d7/9a/980_Ii1Id.jpg,黑礁 The Second Barrage,TV,230,12,2006年10月2日,片渕須直,浪川大輔、豊口めぐみ、磯部勉、平田広明、小山茉美、森川智之、佐々木優子、南央美、金田朋子,"['広江礼威（小学館刊『月刊サンデージェネックス』連載）', '筱雅律']",8.0,3156
https://lain.bgm.tv/pic/cover/s/45/00/3428_NPdDd.jpg,爆漫王。,TV,231,25,2010年10月2日,カサヰケンイチ、秋田谷典昭,阿部敦、日野聡、早見沙織、矢作紗友里、岡本信彦、利根健太朗、藤村歩、諏訪部順一、志村知幸,"['大場つぐみ、小畑健', '下谷智之']",8.0,4576
https://lain.bgm.tv/pic/cover/s/dd/05/1976_2u2H8.jpg,精灵守护者,TV,232,26,2007年4月7日,神山健治,安藤麻吹、安達直人、辻谷耕史、真山亜子、浅野まゆみ、広橋涼、野島裕史、西凜太朗、篠原恵美,['上橋菜穂子'],8.0,1261
https://lain.bgm.tv/pic/cover/s/dd/2a/215618_8847X.jpg,剧场版 悠哉日常大王 Vacation,剧场版,233,1,2018年8月25日,川面真也,小岩井ことり、村川梨衣、佐倉綾音、阿澄佳奈、下地紫野、？？？、名塚佳織、佐藤利奈、福圓美里,"['あっと（月刊コミックアライブ連載', 'KADOKAWA刊）', '大塚舞']",8.0,1805
https://lain.bgm.tv/pic/cover/s/cf/05/2461_2poPa.jpg,搞笑漫画日和,TV,234,12,2005年2月7日,大地丙太郎,前田剛、名塚佳織、佐藤なる美、前田剛、内藤玲,['増田こうすけ（集英社「月刊少年JUMP」连载）'],8.0,4311
https://lain.bgm.tv/pic/cover/s/48/9d/1424_q8FMQ.jpg,轻音少女,TV,235,14,2009年4月2日,山田尚子,豊崎愛生、日笠陽子、佐藤聡美、寿美菜子、竹達彩奈、真田アサミ、米澤円、藤東知夏、永田依子,"['かきふらい（芳文社「まんがタイムきらら」連載）', '堀口悠紀子']",8.0,11483
https://lain.bgm.tv/pic/cover/s/8f/b5/1443_fn2vz.jpg,四叶游戏,TV,236,50,2009年4月5日,関田修,入野自由、戸松遥、神田朱未、豊口めぐみ、下屋則子、野沢雅子、櫻井孝宏、乃村健次、園部好徳,"['あだち充', '近藤優次']",8.0,871
https://lain.bgm.tv/pic/cover/s/e1/65/233_sVwWS.jpg,剧场版 空之境界 第一章 俯瞰风景,剧场版,237,1,2007年12月1日,あおきえい,坂本真綾、鈴村健一、田中理恵、本田貴子、中田譲治、藤村歩,[],8.0,6509
https://lain.bgm.tv/pic/cover/s/13/6f/1937_F2s22.jpg,无限的未知,TV,238,26,1999年10月6日,谷口悟朗,白鳥哲、保志総一朗、関智一、桑島法子、丹下桜、愛河里花子、氷上恭子、檜山修之、佐久間レイ,['平井久司'],8.0,1099
https://lain.bgm.tv/pic/cover/s/f2/20/767_T9VD9.jpg,剧场版 空之境界 第三章 痛觉残留,剧场版,239,1,2008年2月9日,小船井充,坂本真綾、能登麻美子、鈴村健一、本田貴子、中田譲治、浅沼晋太郎、高橋研二、飯田浩志、中村悠一,[],8.0,6001
https://lain.bgm.tv/pic/cover/s/13/f3/443_nZWcE.jpg,交响情人梦,TV,240,23,2007年1月11日,カサヰケンイチ,川澄綾子、関智一、江原正士、小川真司、川田紳司、小林沙苗、松風雅也、織田圭祐、生天目仁美,"['二ノ宮知子', '島村秀一']",8.0,2025
https://lain.bgm.tv/pic/cover/s/17/00/292_4tV3u.jpg,DARKER THAN BLACK -黑之契约者-,TV,241,26,2007年4月5日,岡村天斎,入野自由、木内秀信、福圓美里、沢木郁也、池田勝、水樹奈々、川上とも子、名塚佳織、井上和彦、本田貴子,['BONES、岡村天斎'],8.0,6466
https://lain.bgm.tv/pic/cover/s/47/72/211089_mX7yK.jpg,剧场版 吹响！悠风号～想要传达的旋律～,剧场版,242,1,2017年9月30日,小川太一,黒沢ともよ、寿美菜子、朝井彩加、豊田萌絵、安済知佳、早見沙織、茅原実里、日笠陽子、石谷春貴,"['武田綾乃（宝島社文庫「響け！ユーフォニアム」シリーズ）', '池田晶子']",8.0,1523
https://lain.bgm.tv/pic/cover/s/2b/8a/515_szK3E.jpg,机动战舰抚子号,TV,243,26,1996年10月1日,後藤圭二,うえだゆうじ、桑島法子、南央美、高野直子、松井菜桜子、横山智佐、岡本麻弥、伊藤健太郎、長沢美樹,[],8.0,1105
https://lain.bgm.tv/pic/cover/s/49/5d/1606_64k44.jpg,凉宫春日的忧郁 2009,TV,244,28,2009年4月2日,武本康弘（团长辅佐）,杉田智和、平野綾、茅原実里、後藤邑子、小野大輔、松岡由貴、白石稔、松元恵,"['谷川流', '池田晶子']",8.0,9027
https://lain.bgm.tv/pic/cover/s/51/80/232067_h3t8A.jpg,蜘蛛侠：平行宇宙,剧场版,245,1,2018年12月14日,鲍勃·佩尔西凯蒂,高橋李依、Kimiko Glenn,"['彼得·拉姆齐', '罗德尼·罗斯']",8.0,2057
https://lain.bgm.tv/pic/cover/s/18/43/2463_FGJkn.jpg,无头骑士异闻录,TV,246,26,2010年1月7日,大森貴弘,沢城みゆき、豊永利行、宮野真守、花澤香菜、神谷浩史、小野大輔、大原桃子、福山潤、伊瀬茉莉也、悠木碧、中村悠一,"['成田良悟', '岸田隆宏']",8.0,9335
https://lain.bgm.tv/pic/cover/s/3c/fa/4608_Gu0u2.jpg,降世神通：最后的气宗 第三季,TV,247,21,2007-09-21,MichaelDanteDiMartin、BryanKonietzko,Dee Bradley Baker、Grey Griffin、Dee Bradley Baker、Jennifer Hale,[],8.1,423
https://lain.bgm.tv/pic/cover/s/4d/61/29870_l5RTL.jpg,小马驹G4 第一季,TV,248,26,2010年10月10日,未知,沢城みゆき、Tara Strong、洪海天,[],8.1,454
https://lain.bgm.tv/pic/cover/s/b1/c7/193378_KgztF.jpg,重启咲良田,TV,249,24,2017年4月5日,川面真也,石川界人、山村響、花澤香菜、悠木碧、久野美咲、江口拓也、山田悠希、牧野由依、三澤紗千香、西山宏太朗,"['河野裕「サクラダリセット」シリーズ（角川文庫', '角川スニーカー文庫）', '下谷智之']",8.0,3445
https://lain.bgm.tv/pic/cover/s/19/6b/28205_AAqG1.jpg,日常 ETV版,TV,250,12,2012年1月7日,未知,本多真梨子、相沢舞、富樫美鈴,[],8.0,1080
https://lain.bgm.tv/pic/cover/s/d6/f8/8726_C8wW0.jpg,红线,剧场版,251,1,2010-10-09,小池健,蒼井優、木村拓哉、津田寛治,['石井克人'],8.0,1648
https://lain.bgm.tv/pic/cover/s/b0/d6/5694_b88O7.jpg,萩萩公主,TV,252,26,2002-08-16,河本昇悟,加藤奈々絵、櫻井孝宏、矢薙直樹、水樹奈々、三谷昇、平松晶子、松本さち、松本保典、白鳥由里,['伊藤郁子'],8.0,385
https://lain.bgm.tv/pic/cover/s/2c/bf/175600_4wcTq.jpg,剧场版 Fate/stay night [Heaven's Feel] III.spring song,剧场版,253,1,2020年8月15日,須藤友徳,杉山紀彰、下屋則子、門脇舞以、植田佳奈、川澄綾子、伊藤美紀、中田譲治、津嘉山正種、立花慎之介、浅川悠,"['奈須きのこ／TYPE-MOON', '須藤友徳']",8.0,2684
https://lain.bgm.tv/pic/cover/s/56/57/4038_Uju6f.jpg,疯狂约会美丽都,剧场版,254,1,2003-06-11,SylvainChomet,,[],8.0,433
https://lain.bgm.tv/pic/cover/s/2d/71/2979_VygjJ.jpg,勇者王GaoGaiGar Final,OVA,255,8,2000-01-21,未知,檜山修之、半場友恵、伊藤舞子、紗ゆり、真殿光昭、かかずゆみ,[],8.1,245
https://lain.bgm.tv/pic/cover/s/78/c9/55770_HsJfh.jpg,进击的巨人,TV,256,25,2013年4月6日,荒木哲郎,梶裕貴、石川由依、井上麻里奈、神谷浩史、谷山紀章、三上枝織、下野紘、細谷佳正、朴璐美,"['諫山創', '浅野恭司、副：尾崎智美、肥塚正史、协力：山田歩、門脇聡']",8.0,12975
https://lain.bgm.tv/pic/cover/s/6b/57/2481_msJP0.jpg,宇宙骑士BLADE,TV,257,49,1992-02-18,ねぎしひろし,森川智之、鈴置洋孝、池田勝、水谷優子、子安武人、林原めぐみ、松本保典、横山智佐、飯塚昭三,['TOlllO（湖川友謙）、佐野浩敏'],8.0,548
https://lain.bgm.tv/pic/cover/s/9d/51/13603_hwDMr.jpg,罗小黑战记,WEB,258,28,2011年3月17日,MTJJ(木头),山新、山新、皇贞季、山新、山新,[],8.0,2061
https://lain.bgm.tv/pic/cover/s/95/97/1607_5M9iL.jpg,吸血鬼猎人D：妖杀行,剧场版,259,1,2000年8月25日,未知,田中秀幸、矢島晶子、林原めぐみ、永井一郎、山寺宏一、篠原恵美、Wendee Lee、前田美波里、藤原啓治、かないみか、鈴鹿千春,[],8.0,1276
https://lain.bgm.tv/pic/cover/s/e4/a6/242_BmDGk.jpg,穿越时空的少女,剧场版,260,1,2006年7月15日,細田守,仲里依紗、石田卓也、板倉光隆、原沙知絵、関戸優希、谷村美月,"['筒井康隆', '貞本義行']",8.0,7757
https://lain.bgm.tv/pic/cover/s/34/fb/82233_mARRV.jpg,向阳素描 沙英・寻 毕业篇,OVA,261,2,2013年11月27日,新房昭之,阿澄佳奈、水橋かおり、新谷良子、後藤邑子、原田ひとみ、小見川千明、釘宮理恵、松来未祐、チョー,"['蒼樹うめ', '伊藤良明']",8.0,465
https://lain.bgm.tv/pic/cover/s/8f/46/968_k8lyP.jpg,天体战士,TV,262,26,2008年10月3日,岸誠二,髙木俊、山田ルイ53世、イッキ、ひぐち君、鍋井まき子、斧アツシ、斧アツシ,"['くぼたまこと', '森田和明']",8.0,1124
https://lain.bgm.tv/pic/cover/s/c0/98/60901_KqfQK.jpg,苍穹之法芙娜 EXODUS,TV,263,13,2015年1月8日,羽原信義,喜安浩平、石井真、松本まりか、仲西環、小林沙苗、新井里美、白石稔、島﨑信長、小野賢章,['XEBEC'],8.0,1016
https://lain.bgm.tv/pic/cover/s/3a/0d/59664_xK3y7.jpg,银之匙 Silver Spoon,TV,264,11,2013年7月11日,伊藤智彦,木村良平、三宅麻理恵、櫻井トオル、庄司将之、高垣彩陽、島﨑信長、井澤詩織、小西克幸、三ツ矢雄二,"['荒川弘', '中井準']",7.9,3962
https://lain.bgm.tv/pic/cover/s/82/58/211269_WLl3n.jpg,探险活宝 第九季,TV,265,13,2017年9月17日,未知,,[],8.6,61
https://lain.bgm.tv/pic/cover/s/e2/fd/230914_689H6.jpg,来自深渊 深邃的魂之黎明,剧场版,266,1,2020年1月17日,小島正幸,富田美憂、伊瀬茉莉也、井澤詩織、森川智之、水瀬いのり、原奈津子、坂本真綾、大原さやか、稲田徹,"['つくしあきひと', '黄瀬和哉']",7.9,2617
https://lain.bgm.tv/pic/cover/s/1c/df/4014_e6u34.jpg,异邦人 无皇刃谭,剧场版,267,1,2007年9月29日,安藤真裕,長瀬智也、知念侑李、山寺宏一,[],7.9,3148
https://lain.bgm.tv/pic/cover/s/d0/d5/150490_oAq4l.jpg,JOJO的奇妙冒险 不灭钻石,TV,268,39,2016年4月1日,津田尚克,小野友樹、大地葉、高木渉、梶裕貴、小野大輔、中原麻衣、櫻井孝宏、能登麻美子、森川智之、原紗友里,"['荒木飛呂彦（集英社ジャンプコミックス刊）', '西位輝実、石本峻一（副人物设定）、三室健太（替身设计）']",7.9,4952
https://lain.bgm.tv/pic/cover/s/c2/c7/211311_778A7.jpg,恶魔人 crybaby,WEB,269,10,2018年1月5日,湯浅政明,内山昂輝、山崎智史、村瀬歩、潘めぐみ、小清水亜美、田中敦子、小山力也、アヴちゃん、津田健次郎、KEN THE 390,['永井豪「デビルマン」'],7.9,5041
https://lain.bgm.tv/pic/cover/s/73/e0/1905_5tj44.jpg,夏日大作战,剧场版,271,1,2009年8月1日,細田守,神木隆之介、桜庭ななみ、谷村美月、富司純子、横川貴大、谷川清美、佐々木睦、永井一郎,"['細田守', '貞本義行']",7.9,7628
https://lain.bgm.tv/pic/cover/s/c0/c7/50_lMp44.jpg,机动战士高达,TV,272,43,1979年4月7日,富野由悠季,鈴置洋孝、古谷徹、井上瑤、池田秀一、潘恵子、鈴木清信、飯塚昭三、白石冬美、玄田哲章,"['矢立肇、富野由悠季', '安彦良和']",8.0,1945
https://lain.bgm.tv/pic/cover/s/b0/20/33491_T7yKj.jpg,南方公园 第16季,TV,273,14,2012年3月14日,未知,Trey Parker、Matt Stone,[],8.0,312
https://lain.bgm.tv/pic/cover/s/c5/73/24790_4wdXB.jpg,男子高中生的日常,TV,274,12,2012年1月9日,山内泰延(掲載「ガンガンONLINE」スクウェア・エニックス刊),入野自由、杉田智和、三瓶由布子、鈴村健一、日笠陽子、高垣彩陽、悠木碧、浪川大輔、小野友樹、石田彰,[],7.9,10777
https://lain.bgm.tv/pic/cover/s/19/07/204623_tXi66.jpg,苍穹之法芙娜 THE BEYOND,OVA,275,12,2019年5月17日,能戸隆,喜安浩平、石井真、松本まりか、松田利冴、松田颯水、入野自由、木村良平、諸星すみれ,['XEBEC'],8.3,118
https://lain.bgm.tv/pic/cover/s/be/0b/29421_5R1KO.jpg,少年同盟 2,TV,276,13,2012年4月2日,神戸守,内山昂輝、森優子、大内茜、木村良平、小野友樹、内山夕実、豊永利行、日野まり、入野自由、平田真菜、佐藤美由希、鳥海浩輔、梶裕貴、矢作紗友里,"['堀田きいち（掲載月刊「Gファンタジー」スクウェア・エニックス刊）', '音地正行']",7.9,1814
https://lain.bgm.tv/pic/cover/s/01/89/2045_Y45Tl.jpg,麻辣教师GTO,TV,277,43,1999年6月30日,阿部記之,高木渉、折笠富美子、岡本嘉子、岡野浩介、関智一、矢薙直樹、野田順子、三石琴乃、千葉一伸,"['藤沢とおる（講談社「少年マガジンKC」刊）', '宇佐美皓一']",7.9,1177
https://lain.bgm.tv/pic/cover/s/32/1c/2611_vIR1N.jpg,天体战士 第2期,TV,278,26,2009年10月3日,松本剛彦,髙木俊、山田ルイ53世、間宮くるみ、河西智美、あおきさやか、市来光弘、中村俊洋,"['くぼたまこと', '森田和明']",8.0,761
https://lain.bgm.tv/pic/cover/s/f2/70/4607_zzEOq.jpg,降世神通：最后的气宗 第二季,TV,279,20,2006-03-17,MichaelDanteDiMartino、BryanKonietzko,Dee Bradley Baker、Grey Griffin、Dee Bradley Baker、Jennifer Hale,[],8.0,414
https://lain.bgm.tv/pic/cover/s/23/f0/5753_d562s.jpg,飞出个未来 第6季,TV,280,26,2010-06-24,未知,,[],8.5,62
https://lain.bgm.tv/pic/cover/s/19/4c/2096_72kG4.jpg,秀逗魔导士NEXT,TV,281,26,1996年4月5日,渡部高志,林原めぐみ、松本保典、緑川光、鈴木真仁、安西正弘、冬馬由美、石村知子、伊倉一恵、石田彰,"['神坂一', '宮田奈保美']",7.9,914
